in s,C1 in V
1.60000E-09,6.70260E-01
2.00000E-09,6.99908E-01
2.40000E-09,7.29556E-01
2.80000E-09,7.56510E-01
3.20000E-09,7.78072E-01
3.60000E-09,7.99635E-01
4.00000E-09,8.26588E-01
4.40000E-09,8.61627E-01
4.80000E-09,8.85885E-01
5.20000E-09,8.99361E-01
5.60000E-09,9.12838E-01
6.00000E-09,9.37095E-01
6.40000E-09,9.58658E-01
6.80000E-09,9.66744E-01
7.20000E-09,9.66744E-01
7.60000E-09,9.74830E-01
8.00000E-09,9.93697E-01
8.40000E-09,1.00987E+00
8.80000E-09,1.01256E+00
9.20000E-09,1.01256E+00
9.60000E-09,1.02065E+00
1.00000E-08,1.03952E+00
1.04000E-08,1.05030E+00
1.08000E-08,1.05030E+00
1.12000E-08,1.04491E+00
1.16000E-08,1.04221E+00
1.20000E-08,1.04491E+00
1.24000E-08,1.04491E+00
1.28000E-08,1.04491E+00
1.32000E-08,1.04760E+00
1.36000E-08,1.05030E+00
1.40000E-08,1.05030E+00
1.44000E-08,1.05030E+00
1.48000E-08,1.05030E+00
1.52000E-08,1.05569E+00
1.56000E-08,1.05838E+00
1.60000E-08,1.05838E+00
1.64000E-08,1.05569E+00
1.68000E-08,1.05838E+00
1.72000E-08,1.06378E+00
1.76000E-08,1.06378E+00
1.80000E-08,1.05838E+00
1.84000E-08,1.05299E+00
1.88000E-08,1.05569E+00
1.92000E-08,1.06917E+00
1.96000E-08,1.07725E+00
2.00000E-08,1.07186E+00
2.04000E-08,1.06108E+00
2.08000E-08,1.06378E+00
2.12000E-08,1.07725E+00
2.16000E-08,1.08534E+00
2.20000E-08,1.07725E+00
2.24000E-08,1.06917E+00
2.28000E-08,1.07456E+00
2.32000E-08,1.08803E+00
2.36000E-08,1.09073E+00
2.40000E-08,1.08803E+00
2.44000E-08,1.08534E+00
2.48000E-08,1.08803E+00
2.52000E-08,1.09073E+00
2.56000E-08,1.09342E+00
2.60000E-08,1.10151E+00
2.64000E-08,1.10690E+00
2.68000E-08,1.10151E+00
2.72000E-08,1.09073E+00
2.76000E-08,1.09073E+00
2.80000E-08,1.09881E+00
2.84000E-08,1.10151E+00
2.88000E-08,1.08803E+00
2.92000E-08,1.07456E+00
2.96000E-08,1.07456E+00
3.00000E-08,1.08534E+00
3.04000E-08,1.08803E+00
3.08000E-08,1.08264E+00
3.12000E-08,1.07186E+00
3.16000E-08,1.06647E+00
3.20000E-08,1.05838E+00
3.24000E-08,1.04491E+00
3.28000E-08,1.03413E+00
3.32000E-08,1.03413E+00
3.36000E-08,1.03413E+00
3.40000E-08,1.02065E+00
3.44000E-08,9.93697E-01
3.48000E-08,9.66744E-01
3.52000E-08,9.50572E-01
3.56000E-08,9.39791E-01
3.60000E-08,9.18228E-01
3.64000E-08,8.88580E-01
3.68000E-08,8.64322E-01
3.72000E-08,8.42760E-01
3.76000E-08,8.15806E-01
3.80000E-08,7.75377E-01
3.84000E-08,7.34947E-01
3.88000E-08,7.05299E-01
3.92000E-08,6.78345E-01
3.96000E-08,6.43306E-01
4.00000E-08,6.02877E-01
4.04000E-08,5.62447E-01
4.08000E-08,5.24713E-01
4.12000E-08,4.86978E-01
4.16000E-08,4.51939E-01
4.20000E-08,4.24986E-01
4.24000E-08,3.98033E-01
4.28000E-08,3.65689E-01
4.32000E-08,3.27955E-01
4.36000E-08,2.98306E-01
4.40000E-08,2.79439E-01
4.44000E-08,2.63267E-01
4.48000E-08,2.36314E-01
4.52000E-08,2.01275E-01
4.56000E-08,1.79713E-01
4.60000E-08,1.77017E-01
4.64000E-08,1.77017E-01
4.68000E-08,1.60845E-01
4.72000E-08,1.33892E-01
