in s,C1 in V
8.64000E-08,-4.91943E-01
8.68000E-08,-4.91943E-01
8.72000E-08,-4.94385E-01
8.76000E-08,-4.94385E-01
8.80000E-08,-4.91943E-01
8.84000E-08,-4.91943E-01
8.88000E-08,-4.94385E-01
8.92000E-08,-4.96826E-01
8.96000E-08,-4.91943E-01
9.00000E-08,-4.87061E-01
9.04000E-08,-4.91943E-01
9.08000E-08,-5.01709E-01
9.12000E-08,-5.04150E-01
9.16000E-08,-4.94385E-01
9.20000E-08,-4.87061E-01
9.24000E-08,-4.89502E-01
9.28000E-08,-5.01709E-01
9.32000E-08,-5.06592E-01
9.36000E-08,-5.04150E-01
9.40000E-08,-4.99268E-01
9.44000E-08,-5.01709E-01
9.48000E-08,-5.06592E-01
9.52000E-08,-5.06592E-01
9.56000E-08,-5.06592E-01
9.60000E-08,-5.11475E-01
9.64000E-08,-5.21240E-01
9.68000E-08,-5.26123E-01
9.72000E-08,-5.26123E-01
9.76000E-08,-5.28564E-01
9.80000E-08,-5.35889E-01
9.84000E-08,-5.45654E-01
9.88000E-08,-5.48096E-01
9.92000E-08,-5.48096E-01
9.96000E-08,-5.50537E-01
1.00000E-07,-5.57861E-01
1.00400E-07,-5.67627E-01
1.00800E-07,-5.74951E-01
1.01200E-07,-5.79834E-01
1.01600E-07,-5.82275E-01
1.02000E-07,-5.87158E-01
1.02400E-07,-5.94482E-01
1.02800E-07,-6.01807E-01
1.03200E-07,-6.06689E-01
1.03600E-07,-6.09131E-01
1.04000E-07,-6.16455E-01
1.04400E-07,-6.26221E-01
1.04800E-07,-6.31104E-01
1.05200E-07,-6.31104E-01
1.05600E-07,-6.33545E-01
1.06000E-07,-6.40869E-01
1.06400E-07,-6.43311E-01
1.06800E-07,-6.38428E-01
1.07200E-07,-6.35986E-01
1.07600E-07,-6.45752E-01
1.08000E-07,-6.53076E-01
1.08400E-07,-6.53076E-01
1.08800E-07,-6.50635E-01
1.09200E-07,-6.57959E-01
1.09600E-07,-6.65283E-01
1.10000E-07,-6.62842E-01
1.10400E-07,-6.57959E-01
1.10800E-07,-6.57959E-01
1.11200E-07,-6.62842E-01
1.11600E-07,-6.62842E-01
1.12000E-07,-6.60400E-01
1.12400E-07,-6.65283E-01
1.12800E-07,-6.72607E-01
1.13200E-07,-6.72607E-01
1.13600E-07,-6.67725E-01
1.14000E-07,-6.65283E-01
1.14400E-07,-6.67725E-01
1.14800E-07,-6.72607E-01
1.15200E-07,-6.75049E-01
1.15600E-07,-6.77490E-01
1.16000E-07,-6.75049E-01
1.16400E-07,-6.72607E-01
1.16800E-07,-6.70166E-01
1.17200E-07,-6.72607E-01
1.17600E-07,-6.77490E-01
1.18000E-07,-6.79932E-01
1.18400E-07,-6.82373E-01
1.18800E-07,-6.87256E-01
1.19200E-07,-6.87256E-01
1.19600E-07,-6.82373E-01
1.20000E-07,-6.79932E-01
1.20400E-07,-6.82373E-01
1.20800E-07,-6.89697E-01
1.21200E-07,-6.92139E-01
1.21600E-07,-6.87256E-01
1.22000E-07,-6.82373E-01
1.22400E-07,-6.84814E-01
1.22800E-07,-6.92139E-01
1.23200E-07,-6.97021E-01
1.23600E-07,-6.92139E-01
1.24000E-07,-6.82373E-01
1.24400E-07,-6.79932E-01
1.24800E-07,-6.87256E-01
1.25200E-07,-6.94580E-01
1.25600E-07,-6.94580E-01
1.26000E-07,-6.84814E-01
1.26400E-07,-6.77490E-01
1.26800E-07,-6.77490E-01
1.27200E-07,-6.82373E-01
1.27600E-07,-6.82373E-01
1.28000E-07,-6.75049E-01
1.28400E-07,-6.65283E-01
1.28800E-07,-6.65283E-01
1.29200E-07,-6.75049E-01
1.29600E-07,-6.82373E-01
1.30000E-07,-6.79932E-01
1.30400E-07,-6.70166E-01
1.30800E-07,-6.65283E-01
1.31200E-07,-6.67725E-01
1.31600E-07,-6.70166E-01
1.32000E-07,-6.72607E-01
1.32400E-07,-6.72607E-01
1.32800E-07,-6.70166E-01
1.33200E-07,-6.67725E-01
1.33600E-07,-6.62842E-01
1.34000E-07,-6.62842E-01
1.34400E-07,-6.62842E-01
1.34800E-07,-6.62842E-01
1.35200E-07,-6.60400E-01
1.35600E-07,-6.60400E-01
1.36000E-07,-6.62842E-01
1.36400E-07,-6.62842E-01
1.36800E-07,-6.55518E-01
1.37200E-07,-6.43311E-01
1.37600E-07,-6.35986E-01
1.38000E-07,-6.38428E-01
1.38400E-07,-6.40869E-01
1.38800E-07,-6.31104E-01
1.39200E-07,-6.18896E-01
1.39600E-07,-6.14014E-01
1.40000E-07,-6.14014E-01
1.40400E-07,-6.11572E-01
1.40800E-07,-6.04248E-01
1.41200E-07,-5.94482E-01
1.41600E-07,-5.89600E-01
1.42000E-07,-5.87158E-01
1.42400E-07,-5.84717E-01
1.42800E-07,-5.77393E-01
1.43200E-07,-5.67627E-01
1.43600E-07,-5.60303E-01
1.44000E-07,-5.55420E-01
1.44400E-07,-5.55420E-01
1.44800E-07,-5.55420E-01
1.45200E-07,-5.52979E-01
1.45600E-07,-5.48096E-01
1.46000E-07,-5.43213E-01
1.46400E-07,-5.38330E-01
1.46800E-07,-5.33447E-01
1.47200E-07,-5.31006E-01
1.47600E-07,-5.28564E-01
1.48000E-07,-5.23682E-01
1.48400E-07,-5.21240E-01
1.48800E-07,-5.21240E-01
1.49200E-07,-5.26123E-01
1.49600E-07,-5.26123E-01
1.50000E-07,-5.21240E-01
1.50400E-07,-5.18799E-01
1.50800E-07,-5.18799E-01
1.51200E-07,-5.18799E-01
1.51600E-07,-5.13916E-01
1.52000E-07,-5.09033E-01
1.52400E-07,-5.11475E-01
1.52800E-07,-5.13916E-01
1.53200E-07,-5.11475E-01
1.53600E-07,-5.09033E-01
1.54000E-07,-5.09033E-01
1.54400E-07,-5.13916E-01
1.54800E-07,-5.16357E-01
1.55200E-07,-5.16357E-01
1.55600E-07,-5.16357E-01
1.56000E-07,-5.13916E-01
1.56400E-07,-5.13916E-01
1.56800E-07,-5.16357E-01
1.57200E-07,-5.21240E-01
1.57600E-07,-5.16357E-01
1.58000E-07,-5.04150E-01
1.58400E-07,-4.96826E-01
1.58800E-07,-5.04150E-01
1.59200E-07,-5.16357E-01
1.59600E-07,-5.16357E-01
1.60000E-07,-5.06592E-01
1.60400E-07,-5.01709E-01
1.60800E-07,-5.04150E-01
1.61200E-07,-5.04150E-01
1.61600E-07,-4.99268E-01
1.62000E-07,-4.94385E-01
1.62400E-07,-4.94385E-01
1.62800E-07,-4.99268E-01
1.63200E-07,-5.01709E-01
1.63600E-07,-5.01709E-01
1.64000E-07,-5.01709E-01
1.64400E-07,-5.01709E-01
1.64800E-07,-5.01709E-01
1.65200E-07,-5.04150E-01
1.65600E-07,-5.04150E-01
1.66000E-07,-5.04150E-01
1.66400E-07,-5.06592E-01
1.66800E-07,-5.09033E-01
1.67200E-07,-5.13916E-01
1.67600E-07,-5.13916E-01
1.68000E-07,-5.09033E-01
1.68400E-07,-5.04150E-01
1.68800E-07,-5.04150E-01
1.69200E-07,-5.11475E-01
1.69600E-07,-5.16357E-01
1.70000E-07,-5.16357E-01
1.70400E-07,-5.16357E-01
1.70800E-07,-5.21240E-01
1.71200E-07,-5.26123E-01
1.71600E-07,-5.23682E-01
1.72000E-07,-5.13916E-01
1.72400E-07,-5.09033E-01
1.72800E-07,-5.13916E-01
